event_id,entity_type,entity_id,event_type,timestamp,actor_id,field,old_value,new_value,source_system
EVT_0420492,invoice,INV_0420089,approval_completed,2026-05-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420493,invoice,INV_0420090,approval_completed,2025-03-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420494,invoice,INV_0420091,approval_completed,2025-04-13T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420495,invoice,INV_0420092,approval_completed,2025-12-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420496,invoice,INV_0420093,approval_completed,2025-02-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420497,invoice,INV_0420094,approval_completed,2025-04-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420498,invoice,INV_0420095,approval_completed,2025-10-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420499,invoice,INV_0420096,approval_completed,2026-04-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420500,invoice,INV_0420097,approval_completed,2026-02-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420501,invoice,INV_0420098,approval_completed,2025-11-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420502,invoice,INV_0420099,approval_completed,2026-04-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420503,invoice,INV_0420100,approval_completed,2025-06-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420504,invoice,INV_0420101,approval_completed,2025-08-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420505,invoice,INV_0420102,approval_completed,2025-09-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420506,invoice,INV_0420103,approval_completed,2025-01-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420507,invoice,INV_0420104,approval_completed,2026-06-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420508,invoice,INV_0420105,approval_completed,2025-02-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420509,invoice,INV_0420106,approval_completed,2025-06-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420510,invoice,INV_0420107,approval_completed,2025-11-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420511,invoice,INV_0420108,approval_completed,2025-07-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420512,invoice,INV_0420109,approval_completed,2025-08-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420513,invoice,INV_0420110,approval_completed,2026-04-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420514,invoice,INV_0420111,approval_completed,2025-03-25T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420515,invoice,INV_0420112,approval_completed,2025-05-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420516,invoice,INV_0420113,approval_completed,2025-11-29T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420517,invoice,INV_0420114,approval_completed,2025-09-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420518,invoice,INV_0420115,approval_completed,2025-06-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420519,invoice,INV_0420116,approval_completed,2025-03-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420520,invoice,INV_0420117,approval_completed,2026-04-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420521,invoice,INV_0420118,approval_completed,2025-02-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420522,invoice,INV_0420119,approval_completed,2025-06-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420523,invoice,INV_0420120,approval_completed,2025-09-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420524,invoice,INV_0420121,approval_completed,2026-03-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420525,invoice,INV_0420122,approval_completed,2026-03-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420526,invoice,INV_0420123,approval_completed,2025-05-14T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420527,invoice,INV_0420124,approval_completed,2026-05-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420528,invoice,INV_0420125,approval_completed,2025-02-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420529,invoice,INV_0420126,approval_completed,2026-01-06T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420530,invoice,INV_0420127,approval_completed,2026-02-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420531,invoice,INV_0420128,approval_completed,2026-03-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420532,invoice,INV_0420129,approval_completed,2025-02-23T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420533,invoice,INV_0420130,approval_completed,2026-01-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420534,invoice,INV_0420131,approval_completed,2026-01-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420535,invoice,INV_0420132,approval_completed,2026-02-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420536,invoice,INV_0420133,approval_completed,2025-06-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420537,invoice,INV_0420134,approval_completed,2026-05-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420538,invoice,INV_0420135,approval_completed,2025-01-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420539,invoice,INV_0420136,approval_completed,2025-09-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420540,invoice,INV_0420137,approval_completed,2025-04-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420541,invoice,INV_0420138,approval_completed,2025-07-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420542,invoice,INV_0420139,approval_completed,2025-06-13T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420543,invoice,INV_0420140,approval_completed,2026-04-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420544,invoice,INV_0420141,approval_completed,2025-03-31T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420545,invoice,INV_0420142,approval_completed,2025-12-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420546,invoice,INV_0420143,approval_completed,2025-10-23T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420547,invoice,INV_0420144,approval_completed,2026-04-17T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420548,invoice,INV_0420145,approval_completed,2025-10-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420549,invoice,INV_0420146,approval_completed,2025-10-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420550,invoice,INV_0420147,approval_completed,2025-04-30T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420551,invoice,INV_0420148,approval_completed,2025-12-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420552,invoice,INV_0420149,approval_completed,2026-06-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420553,invoice,INV_0420150,approval_completed,2026-05-23T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420554,invoice,INV_0420151,approval_completed,2025-10-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420555,invoice,INV_0420152,approval_completed,2026-06-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420556,invoice,INV_0420153,approval_completed,2025-02-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420557,invoice,INV_0420154,approval_completed,2025-02-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420558,invoice,INV_0420155,approval_completed,2026-03-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420559,invoice,INV_0420156,approval_completed,2025-06-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420560,invoice,INV_0420157,approval_completed,2025-10-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420561,invoice,INV_0420158,approval_completed,2026-03-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420562,invoice,INV_0420159,approval_completed,2026-05-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420563,invoice,INV_0420160,approval_completed,2025-03-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420564,invoice,INV_0420161,approval_completed,2025-02-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420565,invoice,INV_0420162,approval_completed,2025-05-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420566,invoice,INV_0420163,approval_completed,2025-03-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420567,invoice,INV_0420164,approval_completed,2025-04-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420568,invoice,INV_0420165,approval_completed,2025-12-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420569,invoice,INV_0420166,approval_completed,2026-02-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420570,invoice,INV_0420167,approval_completed,2026-03-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420571,invoice,INV_0420168,approval_completed,2025-11-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420572,invoice,INV_0420169,approval_completed,2025-11-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420573,invoice,INV_0420170,approval_completed,2025-03-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420574,invoice,INV_0420171,approval_completed,2025-08-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420575,invoice,INV_0420172,approval_completed,2025-10-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420576,invoice,INV_0420173,approval_completed,2025-03-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420577,invoice,INV_0420174,approval_completed,2025-07-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420578,invoice,INV_0420175,approval_completed,2025-10-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420579,invoice,INV_0420176,approval_completed,2026-03-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420580,invoice,INV_0420177,approval_completed,2026-01-13T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420581,invoice,INV_0420178,approval_completed,2026-05-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420582,invoice,INV_0420179,approval_completed,2025-03-25T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420583,invoice,INV_0420180,approval_completed,2025-11-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420584,invoice,INV_0420181,approval_completed,2026-05-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420585,invoice,INV_0420182,approval_completed,2025-03-25T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420586,invoice,INV_0420183,approval_completed,2025-04-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420587,invoice,INV_0420184,approval_completed,2025-03-29T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420588,invoice,INV_0420185,approval_completed,2025-10-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420589,invoice,INV_0420186,approval_completed,2025-06-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420590,invoice,INV_0420187,approval_completed,2025-05-06T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420591,invoice,INV_0420188,approval_completed,2026-04-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420592,invoice,INV_0420189,approval_completed,2025-09-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420593,invoice,INV_0420190,approval_completed,2025-09-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420594,invoice,INV_0420191,approval_completed,2025-04-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420595,invoice,INV_0420192,approval_completed,2025-12-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420596,invoice,INV_0420193,approval_completed,2025-10-14T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420597,invoice,INV_0420194,approval_completed,2025-12-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420598,invoice,INV_0420195,approval_completed,2025-09-17T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420599,invoice,INV_0420196,approval_completed,2025-08-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420600,invoice,INV_0420197,approval_completed,2025-09-06T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420601,invoice,INV_0420198,approval_completed,2026-01-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420602,invoice,INV_0420199,approval_completed,2025-03-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420603,invoice,INV_0420200,approval_completed,2025-04-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420604,invoice,INV_0420201,approval_completed,2025-12-17T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420605,invoice,INV_0420202,approval_completed,2025-06-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420606,invoice,INV_0420203,approval_completed,2025-04-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420607,invoice,INV_0420204,approval_completed,2026-01-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420608,invoice,INV_0420205,approval_completed,2026-02-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420609,invoice,INV_0420206,approval_completed,2025-12-25T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420610,invoice,INV_0420207,approval_completed,2025-09-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420611,invoice,INV_0420208,approval_completed,2025-12-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420612,invoice,INV_0420209,approval_completed,2025-12-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420613,invoice,INV_0420210,approval_completed,2025-03-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420614,invoice,INV_0420211,approval_completed,2025-03-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420615,invoice,INV_0420212,approval_completed,2025-10-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420616,invoice,INV_0420213,approval_completed,2026-06-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420617,invoice,INV_0420214,approval_completed,2026-05-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420618,invoice,INV_0420215,approval_completed,2026-02-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420619,invoice,INV_0420216,approval_completed,2025-08-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420620,invoice,INV_0420217,approval_completed,2025-08-23T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420621,invoice,INV_0420218,approval_completed,2026-06-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420622,invoice,INV_0420219,approval_completed,2025-06-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420623,invoice,INV_0420220,approval_completed,2026-03-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420624,invoice,INV_0420221,approval_completed,2025-04-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420625,invoice,INV_0420222,approval_completed,2026-03-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420626,invoice,INV_0420223,approval_completed,2026-02-13T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420627,invoice,INV_0420224,approval_completed,2025-11-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420628,invoice,INV_0420225,approval_completed,2025-04-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420629,invoice,INV_0420226,approval_completed,2025-06-14T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420630,invoice,INV_0420227,approval_completed,2026-04-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420631,invoice,INV_0420228,approval_completed,2026-01-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420632,invoice,INV_0420229,approval_completed,2025-12-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420633,invoice,INV_0420230,approval_completed,2025-08-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420634,invoice,INV_0420231,approval_completed,2025-07-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420635,invoice,INV_0420232,approval_completed,2026-04-29T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420636,invoice,INV_0420233,approval_completed,2025-10-23T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420637,invoice,INV_0420234,approval_completed,2025-11-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420638,invoice,INV_0420235,approval_completed,2025-11-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420639,invoice,INV_0420236,approval_completed,2026-05-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420640,invoice,INV_0420237,approval_completed,2025-07-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420641,invoice,INV_0420238,approval_completed,2025-09-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420642,invoice,INV_0420239,approval_completed,2026-01-29T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420643,invoice,INV_0420240,approval_completed,2025-09-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420644,payment,PAY_0420001,payment_created,2026-05-13T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420645,payment,PAY_0420002,payment_created,2026-03-06T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420646,payment,PAY_0420003,payment_created,2026-03-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420647,payment,PAY_0420004,payment_created,2025-10-06T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420648,payment,PAY_0420005,payment_created,2025-10-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420649,payment,PAY_0420006,payment_created,2025-08-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420650,payment,PAY_0420007,payment_created,2025-08-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420651,payment,PAY_0420008,payment_created,2026-06-08T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420652,payment,PAY_0420009,payment_created,2026-06-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420653,payment,PAY_0420010,payment_created,2025-05-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420654,payment,PAY_0420011,payment_created,2025-09-08T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420655,payment,PAY_0420012,payment_created,2025-07-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420656,payment,PAY_0420013,payment_created,2025-07-30T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420657,payment,PAY_0420014,payment_created,2025-03-21T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420658,payment,PAY_0420015,payment_created,2025-06-25T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420659,payment,PAY_0420016,payment_created,2026-03-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420660,payment,PAY_0420017,payment_created,2026-03-31T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420661,payment,PAY_0420018,payment_created,2026-04-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420662,payment,PAY_0420019,payment_created,2025-11-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420663,payment,PAY_0420020,payment_created,2025-03-22T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420664,payment,PAY_0420021,payment_created,2025-03-25T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420665,payment,PAY_0420022,payment_created,2026-06-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420666,payment,PAY_0420023,payment_created,2025-10-13T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420667,payment,PAY_0420024,payment_created,2026-01-30T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420668,payment,PAY_0420025,payment_created,2025-08-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420669,payment,PAY_0420026,payment_created,2025-03-26T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420670,payment,PAY_0420027,payment_created,2025-12-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420671,payment,PAY_0420028,payment_created,2026-05-04T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420672,payment,PAY_0420029,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420673,payment,PAY_0420030,payment_created,2025-03-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420674,payment,PAY_0420031,payment_created,2025-07-21T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420675,payment,PAY_0420032,payment_created,2025-06-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420676,payment,PAY_0420033,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420677,payment,PAY_0420034,payment_created,2025-10-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420678,payment,PAY_0420035,payment_created,2025-05-25T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420679,payment,PAY_0420036,payment_created,2025-04-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420680,payment,PAY_0420037,payment_created,2026-02-12T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420681,payment,PAY_0420038,payment_created,2026-04-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420682,payment,PAY_0420039,payment_created,2025-11-21T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420683,payment,PAY_0420040,payment_created,2026-06-06T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420684,payment,PAY_0420041,payment_created,2025-10-26T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420685,payment,PAY_0420042,payment_created,2025-10-29T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420686,payment,PAY_0420043,payment_created,2026-05-12T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420687,payment,PAY_0420044,payment_created,2025-12-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420688,payment,PAY_0420045,payment_created,2026-03-07T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420689,payment,PAY_0420046,payment_created,2026-02-04T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420690,payment,PAY_0420047,payment_created,2026-01-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420691,payment,PAY_0420048,payment_created,2026-05-29T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420692,payment,PAY_0420049,payment_created,2025-11-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420693,payment,PAY_0420050,payment_created,2025-03-12T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420694,payment,PAY_0420051,payment_created,2026-02-26T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420695,payment,PAY_0420052,payment_created,2026-05-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420696,payment,PAY_0420053,payment_created,2025-06-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420697,payment,PAY_0420054,payment_created,2026-06-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420698,payment,PAY_0420055,payment_created,2025-06-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
