case_id,classification_correct,evidence_contract_pass,ground_truth_evidence_ids,returned_identity_tokens,id_precision,id_recall,required_tables,returned_tables,required_table_coverage
RCA_001264,True,True,BT_0426327|EVT_0447704|VND_042075,BT_0426327,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001267,True,True,BT_0426330|EVT_0447707|VND_042107,BT_0426330,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001270,True,True,BT_0426333|EVT_0447710|VND_042107,BT_0426333,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001271,True,True,BT_0426334|EVT_0447711|VND_042158,BT_0426334,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001272,True,True,BT_0426335|EVT_0447712|VND_042486,BT_0426335,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001278,True,True,BT_0426341|EVT_0447718|VND_042144,BT_0426341,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001280,True,True,BT_0426343|EVT_0447720|VND_042093,BT_0426343,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001285,True,True,BT_0426348|EVT_0447725|VND_042417,BT_0426348,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001290,True,True,BT_0426353|EVT_0447730|VND_042486,BT_0426353,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001293,True,True,BT_0426356|EVT_0447733|VND_042082,BT_0426356,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001294,True,True,BT_0426357|EVT_0447734|VND_042075,BT_0426357,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001297,True,True,BT_0426360|EVT_0447737|VND_042340,BT_0426360,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001299,True,True,BT_0426362|EVT_0447739|VND_042170,BT_0426362,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001300,True,True,BT_0426363|EVT_0447740|VND_042324,BT_0426363,1.0,0.3333333333333333,audit_log|bank_transactions|gl_entries|payments|vendors,bank_transactions,0.2
RCA_001303,True,True,BT_0422412|EVT_0447743|PAY_0422392,BT_0422412|PAY_0422392,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001305,True,True,BT_0425608|EVT_0447745|PAY_0425555,BT_0425608|PAY_0425555,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001310,True,True,BT_0424044|EVT_0447750|PAY_0424005,BT_0424044|PAY_0424005,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001315,True,True,BT_0422207|EVT_0447755|PAY_0422189,BT_0422207|PAY_0422189,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001317,True,True,BT_0420467|EVT_0447757|PAY_0420463,BT_0420467|PAY_0420463,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001320,True,True,BT_0425603|EVT_0447760|PAY_0425550,BT_0425603|PAY_0425550,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001323,True,True,BT_0425966|EVT_0447763|PAY_0425903,BT_0425966|PAY_0425903,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001330,True,True,BT_0420783|EVT_0447770|PAY_0420776,BT_0420783|PAY_0420776,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001332,True,True,BT_0423628|EVT_0447772|PAY_0423593,BT_0423628|PAY_0423593,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001356,True,True,BT_0424007|EVT_0447796|PAY_0423968,BT_0424007|PAY_0423968,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001358,True,True,BT_0424771|EVT_0447798|PAY_0424722,BT_0424771|PAY_0424722,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001365,True,True,BT_0422061|EVT_0447805|PAY_0422043,BT_0422061|PAY_0422043,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001371,True,True,BT_0422991|EVT_0447811|PAY_0422964,BT_0422991|PAY_0422964,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001378,True,True,BT_0423207|EVT_0447818|PAY_0423180,BT_0423207|PAY_0423180,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001380,True,True,BT_0421052|EVT_0447820|PAY_0421044,BT_0421052|PAY_0421044,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001388,True,True,BT_0423559|EVT_0447828|PAY_0423524,BT_0423559|PAY_0423524,1.0,0.6666666666666666,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments,0.5
RCA_001408,True,True,BT_0425914|BT_0425972|EVT_0447848|PAY_0425851|PAY_0425909,2026-01-29|2026-02-03|BT_0425914|BT_0425972|INV_0421424|INV_0424972|INV_0426147|INV_0427375|PAY_0425851|PAY_0425851|INV_0426147|2026-02-03|PAY_0425851|INV_0427375|2026-02-03|PAY_0425909|PAY_0425909|INV_0421424|2026-01-29|PAY_0425909|INV_0424972|2026-01-29,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001416,True,True,BT_0421120|BT_0423090|EVT_0447856|PAY_0421112|PAY_0423063,2025-06-09|2025-06-15|BT_0421120|BT_0423090|INV_0422532|INV_0426705|PAY_0421112|PAY_0421112|INV_0422532|2025-06-09|PAY_0423063|PAY_0423063|INV_0426705|2025-06-15,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001419,True,True,BT_0425917|BT_0425919|EVT_0447859|PAY_0425854|PAY_0425856,2026-06-15|BT_0425917|BT_0425919|INV_0421989|INV_0424077|INV_0424105|INV_0426378|PAY_0425854|PAY_0425854|INV_0421989|2026-06-15|PAY_0425854|INV_0424105|2026-06-15|PAY_0425856|PAY_0425856|INV_0424077|2026-06-15|PAY_0425856|INV_0426378|2026-06-15,0.3076923076923077,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001427,True,True,BT_0425910|BT_0425912|EVT_0447867|PAY_0425847|PAY_0425849,2026-03-08|2026-03-15|BT_0425910|BT_0425912|INV_0425355|INV_0425779|INV_0426682|INV_0427517|PAY_0425847|PAY_0425847|INV_0425779|2026-03-08|PAY_0425847|INV_0427517|2026-03-08|PAY_0425849|PAY_0425849|INV_0425355|2026-03-15|PAY_0425849|INV_0426682|2026-03-15,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001429,True,True,BT_0420713|BT_0424021|EVT_0447869|PAY_0420707|PAY_0423982,2026-03-24|2026-03-31|BT_0420713|BT_0424021|INV_0426920|INV_0427202|PAY_0420707|PAY_0420707|INV_0426920|2026-03-31|PAY_0423982|PAY_0423982|INV_0427202|2026-03-24,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001431,True,True,BT_0425837|BT_0425857|EVT_0447871|PAY_0425774|PAY_0425794,2026-03-21|2026-03-24|BT_0425837|BT_0425857|INV_0420332|INV_0421172|INV_0421354|INV_0422478|PAY_0425774|PAY_0425774|INV_0421172|2026-03-21|PAY_0425774|INV_0421354|2026-03-21|PAY_0425794|PAY_0425794|INV_0420332|2026-03-24|PAY_0425794|INV_0422478|2026-03-24,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001432,True,True,BT_0421146|BT_0424400|EVT_0447872|PAY_0421138|PAY_0424356,2025-05-12|2025-05-19|BT_0421146|BT_0424400|INV_0425305|INV_0427876|PAY_0421138|PAY_0421138|INV_0425305|2025-05-19|PAY_0424356|PAY_0424356|INV_0427876|2025-05-12,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001443,True,True,BT_0423373|BT_0424857|EVT_0447883|PAY_0423342|PAY_0424807,2025-12-29|2025-12-30|BT_0423373|BT_0424857|INV_0421998|INV_0422497|PAY_0423342|PAY_0423342|INV_0422497|2025-12-30|PAY_0424807|PAY_0424807|INV_0421998|2025-12-29,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001455,True,True,BT_0420114|BT_0420807|EVT_0447895|PAY_0420112|PAY_0420800,2025-08-11|2025-08-13|BT_0420114|BT_0420807|INV_0423012|INV_0426969|PAY_0420112|PAY_0420112|INV_0426969|2025-08-11|PAY_0420800|PAY_0420800|INV_0423012|2025-08-13,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001457,True,True,BT_0425923|BT_0425964|EVT_0447897|PAY_0425860|PAY_0425901,2026-06-04|2026-06-05|BT_0425923|BT_0425964|INV_0424193|INV_0424276|INV_0424429|INV_0425555|PAY_0425860|PAY_0425860|INV_0424193|2026-06-04|PAY_0425860|INV_0424429|2026-06-04|PAY_0425901|PAY_0425901|INV_0424276|2026-06-05|PAY_0425901|INV_0425555|2026-06-05,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001459,True,True,BT_0424972|BT_0424974|EVT_0447899|PAY_0424922|PAY_0424924,2026-06-15|BT_0424972|BT_0424974|INV_0420608|INV_0421340|INV_0426975|INV_0427697|PAY_0424922|PAY_0424922|INV_0421340|2026-06-15|PAY_0424922|INV_0426975|2026-06-15|PAY_0424924|PAY_0424924|INV_0420608|2026-06-15|PAY_0424924|INV_0427697|2026-06-15,0.3076923076923077,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001462,True,True,BT_0420726|BT_0423459|EVT_0447902|PAY_0420720|PAY_0423426,2025-04-18|2025-04-24|BT_0420726|BT_0423459|INV_0420644|INV_0427560|PAY_0420720|PAY_0420720|INV_0420644|2025-04-18|PAY_0423426|PAY_0423426|INV_0427560|2025-04-24,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001469,True,True,BT_0420814|BT_0424376|EVT_0447909|PAY_0420807|PAY_0424334,2025-05-22|2025-05-23|BT_0420814|BT_0424376|INV_0424534|INV_0426302|PAY_0420807|PAY_0420807|INV_0426302|2025-05-23|PAY_0424334|PAY_0424334|INV_0424534|2025-05-22,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001472,True,True,BT_0424977|BT_0424997|EVT_0447912|PAY_0424927|PAY_0424947,2025-12-17|2025-12-23|BT_0424977|BT_0424997|INV_0422021|INV_0422514|INV_0423326|INV_0427547|PAY_0424927|PAY_0424927|INV_0423326|2025-12-23|PAY_0424927|INV_0427547|2025-12-23|PAY_0424947|PAY_0424947|INV_0422021|2025-12-17|PAY_0424947|INV_0422514|2025-12-17,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001481,True,True,BT_0424981|BT_0424996|EVT_0447921|PAY_0424931|PAY_0424946,2026-06-13|2026-06-15|BT_0424981|BT_0424996|INV_0423174|INV_0424694|INV_0424852|INV_0427702|PAY_0424931|PAY_0424931|INV_0423174|2026-06-15|PAY_0424931|INV_0424694|2026-06-15|PAY_0424946|PAY_0424946|INV_0424852|2026-06-13|PAY_0424946|INV_0427702|2026-06-13,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001484,True,True,BT_0423738|BT_0424283|EVT_0447924|PAY_0423702|PAY_0424242,2025-07-24|2025-07-27|BT_0423738|BT_0424283|INV_0420578|INV_0424460|PAY_0423702|PAY_0423702|INV_0420578|2025-07-27|PAY_0424242|PAY_0424242|INV_0424460|2025-07-24,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001486,True,True,BT_0421659|BT_0424230|EVT_0447926|PAY_0421647|PAY_0424189,2025-07-20|2025-07-23|BT_0421659|BT_0424230|INV_0423549|INV_0427616|PAY_0421647|PAY_0421647|INV_0427616|2025-07-23|PAY_0424189|PAY_0424189|INV_0423549|2025-07-20,0.4,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001494,True,True,BT_0425627|BT_0425632|EVT_0447934|PAY_0425573|PAY_0425578,2026-05-12|BT_0425627|BT_0425632|INV_0420926|INV_0423573|INV_0424010|INV_0426838|PAY_0425573|PAY_0425573|INV_0423573|2026-05-12|PAY_0425573|INV_0424010|2026-05-12|PAY_0425578|PAY_0425578|INV_0420926|2026-05-12|PAY_0425578|INV_0426838|2026-05-12,0.3076923076923077,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001497,True,True,BT_0422912|BT_0423347|EVT_0447937|PAY_0422887|PAY_0423317,2026-02-18|BT_0422912|BT_0423347|INV_0421739|INV_0424978|PAY_0422887|PAY_0422887|INV_0421739|2026-02-18|PAY_0423317|PAY_0423317|INV_0424978|2026-02-18,0.4444444444444444,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001498,True,True,BT_0425624|BT_0425637|EVT_0447938|PAY_0425570|PAY_0425583,2026-05-18|2026-05-21|BT_0425624|BT_0425637|INV_0423735|INV_0423964|INV_0424989|INV_0427131|PAY_0425570|PAY_0425570|INV_0423735|2026-05-18|PAY_0425570|INV_0427131|2026-05-18|PAY_0425583|PAY_0425583|INV_0423964|2026-05-21|PAY_0425583|INV_0424989|2026-05-21,0.2857142857142857,0.8,audit_log|bank_transactions|payment_allocations|payments,bank_transactions|invoices|payment_allocations|payments,0.75
RCA_001504,False,,BT_0420027|PAY_0420026,CHG_0420126|PAY_0420026|VND_042171,0.3333333333333333,0.5,bank_transactions|payments,payments|vendor_change_log|vendors,0.5
RCA_001509,False,True,PAY_0422448,2026-03-27|INV_0424349|PAY_0422447|PAY_0422447|INV_0424349|2026-03-27,0.0,0.0,bank_transactions|payment_allocations|payments,invoices|payment_allocations|payments,0.6666666666666666
RCA_001510,False,,BT_0422953|JE_0434264|PAY_0422927,PAY_0422927,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001512,True,,EVT_0447941|INV_0426286|JE_0434266,INV_0426286,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001521,True,,INV_0422607|PO_0424683,INV_0422607|PO_0424683,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001543,True,,INVL_0438205|INV_0424037|INV_0428103|JE_0434275,INV_0428103,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_001550,True,,BT_0425911|INV_0422479|INV_0426928|PAY_0425848,2026-05-11|BT_0425911|CHG_0420078|INV_0422479|JEL_0465369|JEL_0465370|PAY_0425848|PAY_0425848|INV_0422479|2026-05-11|PO_0421982|VND_042100,0.3,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001557,False,,PAY_0422486,INV_0426417|PAY_0422486,0.5,1.0,bank_transactions|payment_allocations|payments,invoices|payments,0.3333333333333333
RCA_001573,False,,PAY_0422127,INV_0421084|PAY_0422127,0.5,1.0,bank_transactions|payment_allocations|payments,invoices|payments,0.3333333333333333
RCA_001584,False,True,BT_0424503|PAY_0424456,BT_0424502|CHG_0420064|PAY_0424455|VND_042282,0.0,0.0,bank_transactions|payments,bank_transactions|payments|vendor_change_log|vendors,1.0
RCA_001585,True,,INV_0421256|PO_0422832,INV_0421256|PO_0422832,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001586,True,,BT_0420314|PAY_0420312,2026-04-15|BT_0420314|INV_0423910|JEL_0454297|JEL_0454298|PAY_0420312|PAY_0420312|INV_0423910|2026-04-15|PO_0424241|VND_042354,0.2222222222222222,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_001587,False,,BT_0422760|JE_0434024|PAY_0422736,PAY_0422736|PAY_0422737,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001588,True,,BT_0424174|INV_0423084|PAY_0424134,2026-02-18|BT_0424174|INV_0423084|JEL_0461941|JEL_0461942|PAY_0424134|PAY_0424134|INV_0423084|2026-02-18|PO_0421608|VND_042442,0.3333333333333333,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.75
RCA_001594,False,,BT_0425621|EVT_0447952|JE_0434293|PAY_0425567,PAY_0425567,1.0,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_001611,True,,CHG_0420147|INV_0421568|VND_042049,2025-10-21|BT_0425836|INV_0421568|JEL_0465219|JEL_0465220|PAY_0425773|PAY_0425773|INV_0421568|2025-10-21|PO_0421038|VND_042049,0.2222222222222222,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_001612,True,,INVL_0433945|INV_0426193|JE_0426193,2025-11-17|BT_0423769|INV_0426193|JEL_0461139|JEL_0461140|PAY_0423733|PAY_0423733|INV_0426193|2025-11-17|VND_042139,0.125,0.3333333333333333,gl_entries|invoice_lines|invoices,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,0.6666666666666666
RCA_001613,True,,INV_0423700|PO_0422509,2025-11-02|2025-11-05|BT_0421191|INV_0423700|JEL_0456039|JEL_0456040|PAY_0421183|PAY_0421183|INV_0423700|2025-11-02|PAY_0421184|PAY_0421184|INV_0423700|2025-11-05|PO_0422509|VND_042007,0.16666666666666666,1.0,invoice_lines|invoices|po_lines|purchase_orders,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.5
RCA_001623,True,,INVL_0438220|INV_0426520|INV_0428108|JE_0434300,INV_0428108,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_001624,True,,EVT_0447955|INV_0423742|JE_0434301,INV_0423742,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001625,False,,BT_0424548|BT_0426371|JE_0434302|PAY_0424501,PAY_0424501,1.0,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_001629,False,True,INV_0422890|PO_0422786,JEL_0458519|JEL_0458520|PAY_0422423,0.0,0.0,invoice_lines|invoices|po_lines|purchase_orders,gl_entries|payments,0.0
RCA_001633,True,,INV_0424876|PO_0421418,INV_0424876|PO_0421418,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001636,True,,BT_0423982|INV_0420684|PAY_0423943,2025-03-23|BT_0423982|INV_0420684|JEL_0461559|JEL_0461560|PAY_0423943|PAY_0423943|INV_0420684|2025-03-23|PO_0421547|VND_042276,0.3333333333333333,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.75
RCA_001640,True,,EVT_0447957|INV_0423740|JE_0434306,INV_0423740,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001644,False,,INVL_0430956|INV_0424882|JE_0424882,CHG_0420113|PAY_0423389|VND_042252,0.0,0.0,gl_entries|invoice_lines|invoices,payments|vendor_change_log|vendors,0.0
RCA_001650,True,,BT_0421160|PAY_0421152,2025-12-21|BT_0421160|INV_0422124|JEL_0455977|JEL_0455978|PAY_0421152|PAY_0421152|INV_0422124|2025-12-21|PO_0424094|VND_042163,0.2222222222222222,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_001651,False,,BT_0421844|JE_0434016|PAY_0421828,PAY_0421828,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001656,True,,EVT_0447959|INV_0426128|JE_0434311,INV_0426128,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001657,False,,BT_0425010|BT_0426373|JE_0434312|PAY_0424960,PAY_0424960,1.0,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_001658,False,,BT_0425615|EVT_0447960|JE_0434313|PAY_0425561,PAY_0425561,1.0,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_001661,True,,INV_0421470|PO_0424337,2026-06-15|BT_0423002|INV_0421470|JEL_0459623|JEL_0459624|PAY_0422975|PAY_0422975|INV_0421470|2026-06-15|PAY_0422976|PAY_0422976|INV_0421470|2026-06-15|PO_0424337|VND_042054,0.18181818181818182,1.0,invoice_lines|invoices|po_lines|purchase_orders,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.5
RCA_001667,False,,BT_0421293|JE_0434010|PAY_0421283,PAY_0421283|PAY_0421284,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001668,True,,BT_0420013|INV_0427877|PAY_0420013,2025-12-12|2025-12-15|BT_0420013|INV_0427877|JEL_0453699|JEL_0453700|PAY_0420013|PAY_0420013|INV_0427877|2025-12-12|PAY_0420014|PAY_0420014|INV_0427877|2025-12-15|VND_042075,0.2727272727272727,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,0.75
RCA_001675,True,,CHG_0420151|INV_0421591|VND_042189,2026-02-14|BT_0423528|INV_0421591|JEL_0460661|JEL_0460662|PAY_0423494|PAY_0423494|INV_0421591|2026-02-14|PO_0423176|VND_042189,0.2222222222222222,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_001677,False,True,INV_0424077|PO_0422253,2026-06-15|BT_0425917|BT_0425919|INV_0421989|INV_0424077|INV_0424105|INV_0426378|PAY_0425854|PAY_0425854|INV_0421989|2026-06-15|PAY_0425854|INV_0424105|2026-06-15|PAY_0425856|PAY_0425856|INV_0424077|2026-06-15|PAY_0425856|INV_0426378|2026-06-15,0.07692307692307693,0.5,invoice_lines|invoices|po_lines|purchase_orders,bank_transactions|invoices|payment_allocations|payments,0.25
RCA_001685,False,True,PAY_0422618,2025-06-07|INV_0427290|PAY_0422617|PAY_0422617|INV_0427290|2025-06-07,0.0,0.0,bank_transactions|payment_allocations|payments,invoices|payment_allocations|payments,0.6666666666666666
RCA_001687,True,,INVL_0438224|INV_0425625|INV_0428112|JE_0434320,INV_0428112,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_001689,False,,BT_0424639|BT_0426375|JE_0434322|PAY_0424590,PAY_0424589|PAY_0424590,0.5,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_001695,True,,BT_0420927|BT_0420928|INV_0425721|PAY_0420920|PAY_0420921,2026-06-15|BT_0420927|INV_0425721|JEL_0455513|JEL_0455514|PAY_0420920|PAY_0420920|INV_0425721|2026-06-15|PAY_0420921|PAY_0420921|INV_0425721|2026-06-15|VND_042311,0.4,0.8,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_001699,False,,BT_0425613|JE_0434054|PAY_0425559,PAY_0425559,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001707,False,,CHG_0420153|INV_0426491|VND_042100,CHG_0420070|PAY_0425878|VND_042100,0.3333333333333333,0.3333333333333333,invoices|vendor_change_log|vendors,payments|vendor_change_log|vendors,0.6666666666666666
RCA_001709,False,True,INV_0424159|PO_0423797,BT_0425019|CHG_0420046|PAY_0424969|VND_042097,0.0,0.0,invoice_lines|invoices|po_lines|purchase_orders,bank_transactions|payments|vendor_change_log|vendors,0.0
RCA_001720,True,,EVT_0447967|INV_0421986|JE_0434331,INV_0421986,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001729,True,,INV_0424513|PO_0421293,INV_0424513|PO_0421293,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001730,True,,BT_0421678|PAY_0421666,2025-09-22|BT_0421678|CHG_0420053|INV_0423629|JEL_0457005|JEL_0457006|PAY_0421666|PAY_0421666|INV_0423629|2025-09-22|PO_0423298|VND_042425,0.2,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001748,True,,BT_0423913|INV_0421083|PAY_0423875,2026-02-07|BT_0423913|INV_0421083|JEL_0461423|JEL_0461424|PAY_0423875|PAY_0423875|INV_0421083|2026-02-07|PO_0423741|VND_042417,0.3333333333333333,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.75
RCA_001754,False,,BT_0423711|EVT_0447972|JE_0434343|PAY_0423676,PAY_0423676,1.0,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_001757,True,,INV_0423660|PO_0421167,INV_0423660|PO_0421167,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001761,True,,INV_0424258|PO_0424317,INV_0424258|PO_0424317,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001762,True,,BT_0423635|PAY_0423600,2026-02-11|BT_0423635|CHG_0420053|INV_0423076|JEL_0460873|JEL_0460874|PAY_0423600|PAY_0423600|INV_0423076|2026-02-11|PO_0421243|VND_042425,0.2,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001765,False,True,PAY_0420693,2025-09-22|2026-06-29|APR_0432522|INV_0425715|PAY_0420692|PAY_0420692|INV_0425715|2025-09-22|PAY_0420693|PAY_0420693|INV_0425715|2026-06-29,0.125,1.0,bank_transactions|payment_allocations|payments,approval_events|invoices|payment_allocations|payments,0.6666666666666666
