case_id,primary_entity_type,invoice_currency,invoice_status,invoice_payment_terms,invoice_department,invoice_gl_account,po_currency,po_status,po_department,po_gl_account,vendor_type,vendor_country,vendor_currency,vendor_payment_terms,vendor_default_payment_method,vendor_status,payment_method,payment_currency,payment_status,settlement_status,bank_transaction_type,bank_currency,bank_direction,bank_status,final_approval_role,final_approval_action,gl_primary_transaction_type,invoice_total,invoice_subtotal,invoice_tax,invoice_shipping,invoice_age_calendar_days,invoice_due_lag_days,invoice_received_delay_days,invoice_line_count,invoice_line_quantity_sum,invoice_line_amount_sum,invoice_line_unit_price_mean,po_total,po_subtotal,po_tax,po_shipping,po_age_calendar_days,po_line_count,po_line_quantity_sum,po_line_amount_sum,payment_amount,payment_age_calendar_days,allocation_count,allocated_amount_sum,linked_invoice_count,linked_invoice_total_sum,linked_payment_count,bank_amount,bank_age_calendar_days,bank_reference_match_count,gl_line_count,gl_journal_count,gl_total_debit,gl_total_credit,gl_ap_debit,gl_cash_credit,approval_event_count,approval_effective_count,approval_max_level,approval_distinct_role_count,approval_missing_employee_actor_count,vendor_change_count,vendor_change_before_payment_count,vendor_name_length,vendor_name_token_count,duplicate_same_vendor_count,duplicate_exact_reference_count,duplicate_best_reference_similarity,duplicate_min_date_gap_days,duplicate_min_amount_gap,bank_fee_debit_total,fx_journal_count,fx_event_count,payment_reference_use_count,bank_economic_candidate_count,invoice_po_total_abs_diff,invoice_po_total_rel_diff,invoice_po_tax_abs_diff,invoice_po_shipping_abs_diff,invoice_po_line_amount_abs_diff,invoice_po_line_quantity_abs_diff,payment_allocated_abs_diff,payment_allocated_rel_diff,invoice_paid_abs_diff,invoice_paid_rel_diff,payment_bank_abs_diff,payment_bank_rel_diff,gl_balance_abs_diff,payment_ap_debit_abs_diff,payment_cash_credit_abs_diff,bank_fee_adjusted_abs_diff,days_po_to_invoice,days_invoice_to_payment,days_payment_to_bank,minutes_final_approval_to_payment,invoice_has_po,po_found,invoice_po_vendor_match,invoice_po_currency_match,all_invoice_lines_po_linked,any_invoice_line_missing_po_target,invoice_po_quantities_all_equal,payment_has_allocations,allocations_all_invoices_found,payment_invoice_currency_all_match,payment_invoice_vendor_all_match,payment_reference_present,payment_reference_unique,bank_reference_match_found,bank_reference_match_unique,payment_bank_currency_match,payment_bank_token_match,gl_source_found,gl_currency_all_match,gl_period_all_match_payment_month,vendor_current_token_match,vendor_bank_history_present,final_approver_employee_found,final_approver_active,final_approver_role_match,invoice_reference_present,missing_invoice,missing_po,missing_vendor,missing_payment,missing_bank_transaction,missing_gl,missing_approval,missing_employee,missing_reference,missing_currency,missing_amount,missing_invoice_lines,missing_po_lines,missing_allocations,missing_vendor_change_history,scope_invoice_count,scope_payment_count,scope_bank_count,scope_distinct_invoice_vendor_count,scope_distinct_payment_vendor_count
RCA_001415,PAYMENT,USD,PAID,NET45,LEGAL,670100-LEGAL,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,4781,4346.3599999999997,434.63999999999999,0,142,45,5,1,4,4346.3599999999997,1086.5899999999999,,,,,,0,0,0,11316.41,97,2,11316.41,2,11316.41,1,13028.84,89,1,2,1,11316.41,11316.41,11316.41,11316.41,4,2,1,1,0,1,1,30,4,350,0,0.92307692307692313,0,22.82,0,0,0,1,1,,,,,,,0,0,0,0,1712.4300000000001,0.15132272513986325,0,0,0,1712.4300000000001,,45,5,55980,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001421,PAYMENT,USD,PAID,NET15,IT,680100-IT,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,8440.9099999999999,8440.9099999999999,0,0,229,15,0,3,12,8440.9099999999999,744.23000000000002,,,,,,0,0,0,8440.9099999999999,214,1,8440.9099999999999,1,8440.9099999999999,1,10173.370000000001,202,1,2,1,8440.9099999999999,8440.9099999999999,8440.9099999999999,8440.9099999999999,2,1,1,1,0,2,1,31,4,90,0,0.84615384615384615,1,46.210000000000001,0,0,0,1,1,,,,,,,0,0,0,0,1732.46,0.20524564294608047,0,0,0,1732.46,,15,7,19980,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
RCA_001422,PAYMENT,USD,PAID,NET45,LEGAL,670100-LEGAL,USD,ISSUED,LEGAL,670100-LEGAL,SERVICES,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,4604.1800000000003,4586.2799999999997,0,17.899999999999999,47,45,5,2,36,4586.2799999999997,156.47999999999999,4604.1800000000003,4586.2799999999997,0,17.899999999999999,67,2,36,4586.2799999999997,2762.5100000000002,15,2,4604.1800000000003,1,4604.1800000000003,2,1841.6700000000001,12,1,4,2,4604.1800000000003,4604.1800000000003,4604.1800000000003,4604.1800000000003,2,1,1,1,0,2,2,30,4,135,0,0.92307692307692313,2,43.909999999999997,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,920.84000000000003,0.33333453996546619,0,1841.6700000000001,1841.6700000000001,920.84000000000003,20,32,0,37260,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1
RCA_001423,PAYMENT,GBP,PAID,NET30,MARKETING,650100-MARKETING,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SERVICES,GB,GBP,NET30,WIRE,ACTIVE,WIRE,GBP,COMPLETED,SETTLED,WIRE_DEBIT,GBP,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,5696.3100000000004,5178.46,517.85000000000002,0,49,30,3,2,8,5178.46,687.41000000000008,,,,,,0,0,0,5696.3100000000004,19,1,5696.3100000000004,1,5696.3100000000004,1,4869.9300000000003,14,1,2,1,5696.3100000000004,5696.3100000000004,5696.3100000000004,5696.3100000000004,2,1,1,1,0,0,0,30,4,5,0,0.76923076923076916,10,826.38,0,0,0,1,1,,,,,,,0,0,0,0,826.38,0.14507286295865218,0,0,0,826.38,,30,4,37260,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
RCA_001424,PAYMENT,USD,PAID,NET15,LEGAL,670100-LEGAL,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SUPPLIER,US,USD,NET15,WIRE,ACTIVE,WIRE,USD,COMPLETED,SETTLED,WIRE_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,10129.43,9422.7299999999996,706.70000000000005,0,438,15,1,3,16,9422.7299999999996,581.12,,,,,,0,0,0,6077.6599999999999,423,2,10129.43,1,10129.43,2,5254.4899999999998,421,1,4,2,10129.43,10129.43,10129.43,10129.43,3,2,2,2,0,2,0,31,4,64,0,0.84615384615384615,1,0,0,0,0,1,1,,,,,,,0,0,0,0,823.16999999999996,0.1354419299533044,0,4051.77,4051.77,823.16999999999996,,15,1,17040,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1
RCA_001425,PAYMENT,USD,PAID,NET30,IT,680100-IT,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,US,USD,NET30,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,11057.530000000001,11057.530000000001,0,0,351,30,3,3,27,11057.530000000001,370.4666666666667,,,,,,0,0,0,6634.5200000000004,321,2,11057.530000000001,1,11057.530000000001,2,4423.0100000000002,314,1,4,2,11057.530000000001,11057.530000000001,11057.530000000001,11057.530000000001,3,2,2,2,0,1,1,28,4,11,0,0.76923076923076916,0,1301.77,0,0,0,1,1,,,,,,,0,0,0,0,2211.5100000000002,0.3333338357560155,0,4423.0100000000002,4423.0100000000002,2211.5100000000002,,30,3,35760,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1
RCA_001426,PAYMENT,USD,PAID,NET45,PEOPLE,660100-PEOPLE,USD,ISSUED,PEOPLE,660100-PEOPLE,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2717.8299999999999,2489.1500000000001,186.69,41.990000000000002,299,45,1,3,47,2489.1500000000001,98.269999999999996,2717.8299999999999,2489.1500000000001,186.69,41.990000000000002,305,3,47,2489.1500000000001,3467.9899999999998,200,2,3467.9899999999998,2,3467.9899999999998,1,3199.71,195,1,2,1,3467.9899999999998,3467.9899999999998,3467.9899999999998,3467.9899999999998,4,2,1,1,0,1,0,30,4,350,0,0.84615384615384615,1,11.98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,268.27999999999997,0.077358931254127031,0,0,0,268.27999999999997,6,99,2,58860,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001430,PAYMENT,USD,PAID,NET15,PEOPLE,660100-PEOPLE,USD,ISSUED,PEOPLE,660100-PEOPLE,SOFTWARE,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,1562.72,1453.6900000000001,109.03,0,300,15,3,3,39,1453.6900000000001,34.866666666666667,1562.72,1453.6900000000001,109.03,0,318,3,39,1453.6900000000001,3607.4000000000001,74,2,3607.4000000000001,2,3607.4000000000001,1,4386.3800000000001,62,1,2,1,3607.4000000000001,3607.4000000000001,3607.4000000000001,3607.4000000000001,4,2,1,1,0,2,2,27,4,300,0,0.92307692307692313,1,7.4500000000000002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,778.98000000000002,0.21593945778122747,0,0,0,778.98000000000002,18,226,7,14220,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001433,PAYMENT,USD,PAID,NET15,SALES,640100-SALES,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,3141.6599999999999,3141.6599999999999,0,0,526,15,1,2,15,3141.6599999999999,300.56999999999999,,,,,,0,0,0,3141.6599999999999,511,1,3141.6599999999999,1,3141.6599999999999,1,2966.1999999999998,503,1,2,1,3141.6599999999999,3141.6599999999999,3141.6599999999999,3141.6599999999999,2,1,1,1,0,2,0,31,4,90,0,0.92307692307692313,4,109.70999999999999,0,0,0,1,1,,,,,,,0,0,0,0,175.46000000000001,0.055849455383459701,0,0,0,175.46000000000001,,15,4,18540,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
RCA_001434,PAYMENT,USD,PAID,NET15,PEOPLE,660100-PEOPLE,USD,ISSUED,PEOPLE,660100-PEOPLE,SOFTWARE,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2627.5,2381.2800000000002,238.13,8.0899999999999999,177,15,3,2,32,2381.2800000000002,109.33,2627.5,2381.2800000000002,238.13,8.0899999999999999,182,2,32,2381.2800000000002,15138.85,162,2,15138.85,2,15138.85,1,13288.02,158,1,2,1,15138.85,15138.85,15138.85,15138.85,5,3,2,2,0,2,2,27,4,300,0,0.92307692307692313,1,17.649999999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1850.8299999999999,0.12225697460507239,0,0,0,1850.8299999999999,5,15,1,15660,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001436,PAYMENT,USD,PAID,NET15,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SOFTWARE,US,USD,NET15,CHECK,ACTIVE,CHECK,USD,COMPLETED,SETTLED,CHECK_CLEARING,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,8332.0499999999993,7750.7399999999998,581.30999999999995,0,522,15,5,3,60,7750.7399999999998,119.73,8332.0499999999993,7750.7399999999998,581.30999999999995,0,528,3,60,7750.7399999999998,15553.17,318,2,15553.17,2,15553.17,1,13480.27,300,1,2,1,15553.17,15553.17,15553.17,15553.17,4,2,1,1,0,1,0,28,4,150,0,0.84615384615384615,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2072.9000000000001,0.13327829632158589,0,0,0,2072.9000000000001,6,204,4,14220,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001438,PAYMENT,USD,PAID,NET15,OPERATIONS,620100-OPERATIONS,USD,ISSUED,OPERATIONS,620100-OPERATIONS,SUPPLIER,US,USD,NET15,WIRE,ACTIVE,WIRE,USD,COMPLETED,SETTLED,WIRE_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2655.7399999999998,2541.3000000000002,0,114.44,307,15,0,1,6,2541.3000000000002,423.55000000000001,2655.7399999999998,2541.3000000000002,0,114.44,323,1,6,2541.3000000000002,1593.4400000000001,292,2,2655.7399999999998,1,2655.7399999999998,2,1062.3,288,1,4,2,2655.7399999999998,2655.7399999999998,2655.7399999999998,2655.7399999999998,2,1,1,1,0,2,0,31,4,64,0,0.84615384615384615,3,6.0199999999999996,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,531.13999999999999,0.3333291495130033,0,1062.3,1062.3,531.13999999999999,16,15,3,19980,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1
RCA_001439,PAYMENT,USD,PAID,NET15,MARKETING,650100-MARKETING,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,7701.21,7701.21,0,0,336,15,1,4,32,7701.21,272.435,,,,,,0,0,0,13562.4,109,2,13562.4,2,13562.4,1,15257.26,102,1,2,1,13562.4,13562.4,13562.4,13562.4,4,2,1,1,0,2,2,27,4,300,0,0.92307692307692313,1,8.9299999999999997,0,0,0,1,1,,,,,,,0,0,0,0,1694.8599999999999,0.12496755736447826,0,0,0,1694.8599999999999,,227,4,14220,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001440,PAYMENT,USD,PAID,NET45,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,11247.18,10437.75,782.83000000000004,26.600000000000001,218,45,2,2,27,10437.75,327.55000000000001,11247.18,10437.75,782.83000000000004,26.600000000000001,233,2,27,10437.75,14134.110000000001,173,2,14134.110000000001,2,14134.110000000001,1,16954.41,162,1,2,1,14134.110000000001,14134.110000000001,14134.110000000001,14134.110000000001,5,3,2,2,0,1,0,30,4,350,0,0.92307692307692313,0,94.709999999999994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2820.3000000000002,0.19953856309311305,0,0,0,2820.3000000000002,15,45,6,58800,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001441,PAYMENT,USD,PAID,NET45,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,7005.7299999999996,6496.5900000000001,487.24000000000001,21.899999999999999,105,45,5,3,37,6496.5900000000001,171.47333333333333,7005.7299999999996,6496.5900000000001,487.24000000000001,21.899999999999999,119,3,37,6496.5900000000001,12352.889999999999,60,2,12352.889999999999,2,12352.889999999999,1,12230.110000000001,54,1,2,1,12352.889999999999,12352.889999999999,12352.889999999999,12352.889999999999,4,2,1,1,0,1,1,30,4,350,0,0.84615384615384615,0,3.5600000000000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,122.78,0.0099393745107420207,0,0,0,122.78,14,45,3,55980,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001442,PAYMENT,USD,PAID,NET45,ENGINEERING,610100-ENGINEERING,USD,ISSUED,ENGINEERING,610100-ENGINEERING,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,7817.6099999999997,7010.6000000000004,525.79999999999995,281.20999999999998,185,45,0,3,32,7010.6000000000004,722.00666666666666,7817.6099999999997,7010.6000000000004,525.79999999999995,281.20999999999998,213,3,32,7010.6000000000004,8574.0699999999997,15,2,8574.0699999999997,2,8574.0699999999997,1,10030.91,12,1,2,1,8574.0699999999997,8574.0699999999997,8574.0699999999997,8574.0699999999997,4,2,1,1,0,1,1,30,4,350,0,0.84615384615384615,1,9.8100000000000005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1456.8399999999999,0.16991230535789886,0,0,0,1456.8399999999999,28,170,0,40140,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001444,PAYMENT,USD,PAID,NET45,PEOPLE,660100-PEOPLE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,1544.6600000000001,1436.8900000000001,107.77,0,23,45,2,4,25,1436.8900000000001,114.58999999999999,,,,,,0,0,0,3092.0999999999999,15,2,3092.0999999999999,2,3092.0999999999999,1,3381.4499999999998,12,1,2,1,3092.0999999999999,3092.0999999999999,3092.0999999999999,3092.0999999999999,4,2,1,1,0,1,1,30,4,350,0,0.92307692307692313,1,2.7799999999999998,0,0,0,1,1,,,,,,,0,0,0,0,289.35000000000002,0.093577180556903075,0,0,0,289.35000000000002,,8,0,7020,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001445,PAYMENT,USD,PAID,NET15,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SUPPLIER,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,19983.02,19031.450000000001,951.57000000000005,0,93,15,0,1,5,19031.450000000001,3806.29,19983.02,19031.450000000001,951.57000000000005,0,93,1,5,19031.450000000001,11989.809999999999,78,2,19983.02,1,19983.02,2,7993.21,70,1,4,2,19983.02,19983.02,19983.02,19983.02,3,2,2,2,0,1,1,31,4,64,0,0.84615384615384615,0,1066.8499999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3996.5999999999999,0.33333305531947544,0,7993.21,7993.21,3996.5999999999999,0,15,3,18480,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1
RCA_001446,PAYMENT,USD,PAID,NET45,OPERATIONS,620100-OPERATIONS,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SERVICES,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2492.6799999999998,2266.0700000000002,226.61000000000001,0,459,45,3,2,6,2266.0700000000002,714.875,,,,,,0,0,0,2492.6799999999998,414,1,2492.6799999999998,1,2492.6799999999998,1,2455.7199999999998,410,1,2,1,2492.6799999999998,2492.6799999999998,2492.6799999999998,2492.6799999999998,2,1,1,1,0,2,0,30,4,135,0,0.84615384615384615,1,0,0,0,0,1,1,,,,,,,0,0,0,0,36.960000000000001,0.014827414670154212,0,0,0,36.960000000000001,,45,1,58860,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
RCA_001447,PAYMENT,USD,PAID,NET15,SALES,640100-SALES,USD,ISSUED,SALES,640100-SALES,SOFTWARE,US,USD,NET15,CHECK,ACTIVE,CHECK,USD,COMPLETED,SETTLED,CHECK_CLEARING,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,3046.5900000000001,2834.04,212.55000000000001,0,107,15,2,4,38,2834.04,124.31,3046.5900000000001,2834.04,212.55000000000001,0,107,4,38,2834.04,7600.54,92,2,7600.54,2,7600.54,1,8675.2199999999993,74,1,2,1,7600.54,7600.54,7600.54,7600.54,4,2,1,1,0,1,1,28,4,150,0,0.92307692307692313,0,36.289999999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1074.6800000000001,0.14139521665565868,0,0,0,1074.6800000000001,0,15,6,17100,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001448,PAYMENT,USD,PAID,DUE_ON_RECEIPT,FINANCE,630100-FINANCE,USD,ISSUED,FINANCE,630100-FINANCE,SUPPLIER,US,USD,DUE_ON_RECEIPT,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2081.9299999999998,1936.6800000000001,145.25,0,211,0,3,2,23,1936.6800000000001,73.685000000000002,2081.9299999999998,1936.6800000000001,145.25,0,225,2,23,1936.6800000000001,1249.1600000000001,206,2,2081.9299999999998,1,2081.9299999999998,2,832.76999999999998,200,1,4,2,2081.9299999999998,2081.9299999999998,2081.9299999999998,2081.9299999999998,2,1,1,1,0,0,0,27,4,11,0,0.84615384615384615,1,117.40000000000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,416.38999999999999,0.33333600179320505,0,832.76999999999998,832.76999999999998,416.38999999999999,14,5,3,1260,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_001449,PAYMENT,USD,PAID,NET30,SALES,640100-SALES,USD,ISSUED,SALES,640100-SALES,SUPPLIER,US,USD,NET30,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,3487.3899999999999,3244.0799999999999,243.31,0,168,30,2,3,48,3244.0799999999999,68.073333333333338,3487.3899999999999,3244.0799999999999,243.31,0,196,3,48,3244.0799999999999,3487.3899999999999,138,1,3487.3899999999999,1,3487.3899999999999,1,3788.0599999999999,131,1,2,1,3487.3899999999999,3487.3899999999999,3487.3899999999999,3487.3899999999999,2,1,1,1,0,0,0,31,4,10,0,0.76923076923076916,4,300.67000000000002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,300.67000000000002,0.086216339440097031,0,0,0,300.67000000000002,28,30,4,38700,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
RCA_001450,PAYMENT,USD,PAID,NET15,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SOFTWARE,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,15467.360000000001,14372.860000000001,1077.96,16.539999999999999,389,15,3,2,30,14372.860000000001,584.76499999999999,15467.360000000001,14372.860000000001,1077.96,16.539999999999999,399,2,30,14372.860000000001,21597.650000000001,91,2,21597.650000000001,2,21597.650000000001,1,25777.57,83,1,2,1,21597.650000000001,21597.650000000001,21597.650000000001,21597.650000000001,5,3,2,2,0,2,2,27,4,300,0,0.92307692307692313,0,160.22999999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4179.9200000000001,0.1935358708007584,0,0,0,4179.9200000000001,10,298,4,19980,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_001452,PAYMENT,EUR,PAID,NET30,MARKETING,650100-MARKETING,EUR,ISSUED,MARKETING,650100-MARKETING,SERVICES,DE,EUR,NET30,CHECK,ACTIVE,CHECK,EUR,COMPLETED,SETTLED,CHECK_CLEARING,EUR,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,4256.1999999999998,4242.1300000000001,0,14.07,290,30,5,1,19,4242.1300000000001,223.27000000000001,4256.1999999999998,4242.1300000000001,0,14.07,309,1,19,4242.1300000000001,4256.1999999999998,260,1,4256.1999999999998,1,4256.1999999999998,1,4542.4799999999996,245,1,2,1,4256.1999999999998,4256.1999999999998,4256.1999999999998,4256.1999999999998,2,1,1,1,0,0,0,29,4,67,0,0.84615384615384615,1,2.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,286.27999999999997,0.067261876791504152,0,0,0,286.27999999999997,19,30,1,34380,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
