case_id,actual,rules_prediction,rules_status,ml_prediction,ml_probability,tier,hop_count,failure_type,exact_partition,binary_partition,ml_error_category,ml_secondary_causes,rules_error_category
RCA_001086,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.99963148854218,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001094,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9987409380684832,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001096,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9988860515780238,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001101,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.99462618119114,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001102,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9990925173067543,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001107,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9990225381462126,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001111,F12_ERP_PAYMENT_MISSING_FROM_BANK,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9894347758912929,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,ml_only_correct,both_correct,,,COLLISION_OR_PRECEDENCE
RCA_001114,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9988385806781295,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001115,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9986765589273483,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001117,F12_ERP_PAYMENT_MISSING_FROM_BANK,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9955740159372912,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,ml_only_correct,both_correct,,,COLLISION_OR_PRECEDENCE
RCA_001128,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9991954791135682,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001132,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.999167832618829,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001133,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9983463454236515,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001140,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9984186961611432,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001141,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9987221921724669,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001146,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9993675525447026,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001147,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9993060990473209,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001151,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9982333501699818,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001154,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9983897293000707,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001158,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9992344443381636,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001159,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9996046652601736,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001170,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9988973834676921,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001171,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9996020003976259,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001194,F12_ERP_PAYMENT_MISSING_FROM_BANK,F12_ERP_PAYMENT_MISSING_FROM_BANK,ANOMALY,F12_ERP_PAYMENT_MISSING_FROM_BANK,0.9988584006710411,2,1,F12_ERP_PAYMENT_MISSING_FROM_BANK,both_correct,both_correct,,,
RCA_001206,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378881559455,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001211,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996376981744759,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001217,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996404028198165,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001218,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996306035226098,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001230,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996299204012076,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001239,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996338533606962,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001241,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.999631145164712,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001242,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378648423958,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001243,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996311033559764,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001245,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378881559455,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001247,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996404028198165,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001251,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378881559455,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001252,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996372973550148,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001262,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996299204012076,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001264,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.999638276592494,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001267,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996406806449789,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001270,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378881559455,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001271,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996348583668027,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001272,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996399274132256,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001278,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996381236838183,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001280,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378881559455,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001285,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378648423958,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001290,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996376981744759,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001293,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996299204012076,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001294,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.999640610548305,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001297,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378648423958,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001299,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996376981744759,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001300,F13_BANK_TRANSACTION_MISSING_FROM_ERP,F13_BANK_TRANSACTION_MISSING_FROM_ERP,ANOMALY,F13_BANK_TRANSACTION_MISSING_FROM_ERP,0.9996378881559455,2,1,F13_BANK_TRANSACTION_MISSING_FROM_ERP,both_correct,both_correct,,,
RCA_001303,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9987129463432167,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001305,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9984583858592901,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001310,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.8415825926141751,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001315,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9990435505724462,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001317,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.8242856510453911,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001320,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9950461014362887,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001323,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9973379565124701,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001330,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9879509908263698,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001332,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9976494520819963,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001356,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9976025109514163,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001358,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9988771328469396,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001365,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9771377836938515,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001371,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.961220018927361,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001378,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9965185796488623,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001380,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9971516615661745,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001388,F14_BANK_ERP_AMOUNT_MISMATCH,F14_BANK_ERP_AMOUNT_MISMATCH,ANOMALY,F14_BANK_ERP_AMOUNT_MISMATCH,0.9962424774554843,3,2,F14_BANK_ERP_AMOUNT_MISMATCH,both_correct,both_correct,,,
RCA_001408,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9997593993704954,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001416,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9930154785625139,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001419,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9954627526037114,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001427,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9996284030669362,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001429,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9993292830036247,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001431,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9995343564778407,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001432,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.981142500317287,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001443,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9991627914207889,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001455,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.8717572601761743,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001457,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9995071948211308,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001459,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9955775533662432,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001462,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9875806471658904,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001469,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9994653355221529,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001472,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9996096695009526,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001481,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9996896418976738,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001484,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9989330879768815,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001486,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9966192092096702,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001494,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9829924620115399,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001497,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,NO_FAILURE,0.48380602166491665,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,rules_only_correct,rules_only_correct,RELATIONAL_COMPLEXITY,CLASS_CONFUSION,
RCA_001498,F15_INCORRECT_PAYMENT_BANK_MATCH,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,F15_INCORRECT_PAYMENT_BANK_MATCH,0.9995640775471498,3,3,F15_INCORRECT_PAYMENT_BANK_MATCH,both_correct,both_correct,,,
RCA_001504,NO_FAILURE,,INSUFFICIENT_EVIDENCE,F09_GL_POSTING_MISMATCH,0.94400428909342,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,MISSING_EVIDENCE
RCA_001509,NO_FAILURE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,NO_FAILURE,0.987851469646724,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_001510,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9905905759477172,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001512,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9919338525858804,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001521,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9473620110375992,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001543,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9978006559847646,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001550,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9286327506746954,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001557,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9946174837043691,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001573,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.995507531981172,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001584,NO_FAILURE,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F09_GL_POSTING_MISMATCH,0.5419493005721117,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,FALSE_POSITIVE
